id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,statut,address,tel,fax
06-012,الوحدة الثانوية تيشي,الوحدة الثانوية تيشي,06,0611,Tichy,36.666901,5.16658,exact,dgpc_map,dgpc,"{""dgpc"":""152"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"RN09, TICHY",034816758,034816759
06-013,الوحدة الثانوية خراطة,الوحدة الثانوية خراطة,06,0644,Kherrata,36.495201,5.27316,exact,dgpc_map,dgpc,"{""dgpc"":""153"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"CITE DES FRERES SALAH, KHERRATA",034185121,034185123
06-014,مركز إسعاف الطرقات برج ميرة_ تاسكريوت,مركز إسعاف الطرقات برج ميرة_ تاسكريوت,06,0631,Taskriout,36.549599,5.27912,exact,dgpc_map,dgpc,"{""dgpc"":""154"",""dgpc_wilaya"":""06""}",POSTE DE SECOURS ROUTIER,"RN09 BORDJ MIRA, TASKRIOUT",034191788,034151788
06-015,وحدة القطاع وادي غير,وحدة القطاع وادي غير,06,0651,Oued Ghir,36.706699,4.98485,exact,dgpc_map,dgpc,"{""dgpc"":""550"",""dgpc_wilaya"":""06""}",UNITE DE SECTEUR,"RN12, OUED GHIR",034179522,034179523
06-016,وحدة القطاع أكفادو,وحدة القطاع أكفادو,06,0642,Akfadou,36.629601,4.62379,exact,dgpc_map,dgpc,"{""dgpc"":""551"",""dgpc_wilaya"":""06""}",UNITE DE SECTEUR,"TINIRI, AKFADOU",034869809,034869808
06-017,الوحدة الثانوية سيدي عيش,الوحدة الثانوية سيدي عيش,06,0639,Sidi-Aich,36.611,4.69167,exact,dgpc_map,dgpc,"{""dgpc"":""666"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"CITE LA GARE, SIDI AICH",034860780,034860779
06-018,الوحدة الثانوية أذكار,الوحدة الثانوية أذكار,06,0624,Adekar,36.693199,4.68541,exact,dgpc_map,dgpc,"{""dgpc"":""667"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"RN12 LAMBER, ADEKAR",034863342,034863250
06-019,المركز المتقدم افلاين الماثن,المركز المتقدم افلاين الماثن,06,0612,Smaoun,36.646999,4.77297,exact,dgpc_map,dgpc,"{""dgpc"":""668"",""dgpc_wilaya"":""06""}",POSTE AVANCE,"CW21 VILLAGE AGRICOLE, IFELAIN ILMATHEN",034826911,034826910
06-020,وحدة القطاع تيزي نبربر,وحدة القطاع تيزي نبربر,06,0649,Tizi-N'berber,36.5975,5.2184,exact,dgpc_map,dgpc,"{""dgpc"":""669"",""dgpc_wilaya"":""06""}",UNITE DE SECTEUR,"CW15A BOURBIAA, TIZI N'BERBER",0470002352,034843067
06-021,الوحدة الثانوية بني معوش,الوحدة الثانوية بني معوش,06,,Benimaouche,36.507,4.75846,exact,dgpc_map,dgpc,"{""dgpc"":""772"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,BENI MAOUCHE,034094291,034094290
06-022,الوحدة الثانوية شميني,الوحدة الثانوية شميني,06,0629,Chemini,36.5923,4.61055,exact,dgpc_map,dgpc,"{""dgpc"":""821"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"VILLAGE DJENANE, CHEMINI",034268235,034268234
06-023,الوحدة الثانوية اوزلاقن,الوحدة الثانوية اوزلاقن,06,0636,Ouzellaguen,36.512901,4.5877,exact,dgpc_map,dgpc,"{""dgpc"":""873"",""dgpc_wilaya"":""06""}",UNITE SECONDAIRE,"CENTRE VILLE HELLOUANE, OUZELLAGUEN",034192656,034192847
07-001,الوحدة الثانوية بسكرة,الوحدة الثانوية بسكرة,07,0701,Biskra,34.850601,5.71007,exact,dgpc_map,dgpc,"{""dgpc"":""474"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"AVENUE MOHAMED BOUDIAF CITE 726, BISKRA",033656168,033656168
07-002,الوحدة الثانوية طولقة,الوحدة الثانوية طولقة,07,0721,Tolga,34.7304,5.40042,exact,dgpc_map,dgpc,"{""dgpc"":""475"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"AVENUE SI EL HAOUES RN46B, TOLGA",033597556,033597557
07-003,الوحدة الثانوية أورلال,الوحدة الثانوية أورلال,07,0724,Ourlal,34.655701,5.50325,exact,dgpc_map,dgpc,"{""dgpc"":""477"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"CW61 ROUTE BENTIOUS, OUGHLAL",033570121,033570120
07-004,الوحدة الثانوية سيدي عقبة,الوحدة الثانوية سيدي عقبة,07,0711,Sidi Okba,34.740601,5.91973,exact,dgpc_map,dgpc,"{""dgpc"":""479"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"ZONE D'ACTIVITE, SIDI OKBA",033647382,033647383
07-005,الوحدة الثانوية زريبة الوادي,الوحدة الثانوية زريبة الوادي,07,0715,Zeribet El Oued,34.682899,6.49962,exact,dgpc_map,dgpc,"{""dgpc"":""480"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"CITE CENTRE VILLE EL HARMELIA, ZRIBET EL OUED",033633057,033633053
07-006,الوحدة الرئيسية بسكرة,الوحدة الرئيسية بسكرة,07,0701,Biskra,34.868599,5.71417,exact,dgpc_map,dgpc,"{""dgpc"":""481"",""dgpc_wilaya"":""07""}",UNITE PRINCIPALE,"RN03 ROUTE BATNA-BISKRA, BISKRA",033657447,033657448
07-007,مديرية الحماية المدنية بسكرة,مديرية الحماية المدنية بسكرة,07,0701,Biskra,34.869301,5.71485,exact,dgpc_map,dgpc,"{""dgpc"":""497"",""dgpc_wilaya"":""07""}",SIEGE DE DIRECTION WILAYA,"A PROXIMITE DE CIMITIERE EL CHOUHADA, BISKRA",033507312,033507313
07-008,وحدة القطاع شتمة,وحدة القطاع شتمة,07,0704,Chetma,34.8489,5.78,approximate,dgpc_map,dgpc,"{""dgpc"":""824"",""dgpc_wilaya"":""07""}",UNITE DE SECTEUR,"RN31 A PROXIMITE DE POLE UNIVERSITAIRE, CHETMA",033501810,033501810
07-009,الوحدة الثانوية مشونش(تفتح قريبا),الوحدة الثانوية مشونش(تفتح قريبا),07,0712,M'chouneche,34.940899,5.99213,exact,dgpc_map,dgpc,"{""dgpc"":""877"",""dgpc_wilaya"":""07""}",UNITE SECONDAIRE,"CITE MEYOURI, M'CHOUNECHE",/,/
08-001,المركز المتقدم بن زيرق_بشار,المركز المتقدم بن زيرق_بشار,08,0801,Bechar,31.9231,-1.83695,exact,dgpc_map,dgpc,"{""dgpc"":""524"",""dgpc_wilaya"":""08""}",POSTE AVANCE,"RN06 BEN ZEIRG, BECHAR",049204127,049204139
08-002,الوحدة الثانوية بني ونيف,الوحدة الثانوية بني ونيف,08,0821,Beni-Ounif,32.0532,-1.2573,exact,dgpc_map,dgpc,"{""dgpc"":""525"",""dgpc_wilaya"":""08""}",UNITE SECONDAIRE,"CITE 208LOGEMENTS, BENI OUNIF",049252823,049252601
08-003,الوحدة الثانوية القنادسة,الوحدة الثانوية القنادسة,08,0810,Kenadsa,31.560801,-2.4224,exact,dgpc_map,dgpc,"{""dgpc"":""526"",""dgpc_wilaya"":""08""}",UNITE SECONDAIRE,"CITE El NASR, KENADSA",049242370,049242271
08-004,الوحدة الثانوية الاحمر,الوحدة الثانوية الاحمر,08,0806,Lahmar,31.927601,-2.25762,exact,dgpc_map,dgpc,"{""dgpc"":""527"",""dgpc_wilaya"":""08""}",UNITE SECONDAIRE,"CITE EL YASSAMINE, LAHMAR",049265221,049265239
08-005,الوحدة الثانوية تاغيت,الوحدة الثانوية تاغيت,08,0813,Taghit,30.914301,-2.0279,exact,dgpc_map,dgpc,"{""dgpc"":""530"",""dgpc_wilaya"":""08""}",UNITE SECONDAIRE,"CENTE VILLE TAGHIT, TAGHIT",049253424,049253557
08-006,الوحدة الرئيسية بشار,الوحدة الرئيسية بشار,08,0801,Bechar,31.597,-2.2241,exact,dgpc_map,dgpc,"{""dgpc"":""532"",""dgpc_wilaya"":""08""}",UNITE PRINCIPALE,"CITE EL BADR 622LOGEMENTS, BECHAR",049216014,049216662
08-007,المركز المتقدم الدبدابة_بشار,المركز المتقدم الدبدابة_بشار,08,0801,Bechar,31.6322,-2.20365,exact,dgpc_map,dgpc,"{""dgpc"":""533"",""dgpc_wilaya"":""08""}",POSTE AVANCE,"CITE EL MENIDJER DEBDABAH, BECHAR",049220488,049220757
08-008,المركز المتقدم حماقير_عرق فراج,المركز المتقدم حماقير_عرق فراج,08,0802,Erg-Ferradj,30.8986,-3.02,approximate,dgpc_map,dgpc,"{""dgpc"":""534"",""dgpc_wilaya"":""08""}",POSTE AVANCE,"RN50 HAMMAGUIR, ERG FERRADJ",049226856,049226597
08-009,مديرية الحماية المدنية بشار,مديرية الحماية المدنية بشار,08,0801,Bechar,31.6283,-2.22047,exact,dgpc_map,dgpc,"{""dgpc"":""537"",""dgpc_wilaya"":""08""}",SIEGE DE DIRECTION WILAYA,"CITE ESSALAM, BECHAR",049262150,049262171
08-010,الوحدة الثانوية العبادلة,الوحدة الثانوية العبادلة,08,0817,Abadla,31.0233,-2.71211,exact,dgpc_map,dgpc,"{""dgpc"":""538"",""dgpc_wilaya"":""08""}",UNITE SECONDAIRE,"ZONE D'ACTIVITE COMMERCIALE, ABADLA",049256430,049256000
09-001,الوحدة الثانوية مفتاح,الوحدة الثانوية مفتاح,09,0914,Meftah,36.625301,3.21986,exact,dgpc_map,dgpc,"{""dgpc"":""336"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"CITE EL MOURABITINE, MEFTAH",025100308,025100311
09-002,الوحدة الثانوية الأربعاء,الوحدة الثانوية الأربعاء,09,0917,Larbaa,36.566898,3.14685,exact,dgpc_map,dgpc,"{""dgpc"":""337"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RUE BOUALEM OUED FELL, LARBAA",025330300,025300144
09-003,الوحدة الثانوية بوقرة,الوحدة الثانوية بوقرة,09,0922,Bougara,36.547901,3.08412,exact,dgpc_map,dgpc,"{""dgpc"":""338"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RN185, BOUGARA",025251390,025252929
09-004,الوحدة الثانوية بوعينان,الوحدة الثانوية بوعينان,09,0903,Bouinan,36.532398,2.98817,exact,dgpc_map,dgpc,"{""dgpc"":""339"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RUE TAMAOUCHETTE AIYACH, BOUINAN",025257408,025257407
09-005,الوحدة الثانوية بوفاريك,الوحدة الثانوية بوفاريك,09,0916,Boufarik,36.5742,2.92033,exact,dgpc_map,dgpc,"{""dgpc"":""340"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RUE BOUZA N°55, BOUFARIK",025482132,025482105
09-006,الوحدة الثانوية وادي العلايق,الوحدة الثانوية وادي العلايق,09,0904,Oued El Alleug,36.552502,2.79006,exact,dgpc_map,dgpc,"{""dgpc"":""341"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RUE SAIDANI, OUED ALEUG",025267680,025267636
09-007,وحدة القطاع الشفة,وحدة القطاع الشفة,09,0908,Chiffa,36.461601,2.74768,exact,dgpc_map,dgpc,"{""dgpc"":""342"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"RUE DES MARTYRES, CHIFFA",025248804,025248805
09-008,الوحدة الثانوية العفرون,الوحدة الثانوية العفرون,09,0907,El-Affroun,36.469399,2.63231,exact,dgpc_map,dgpc,"{""dgpc"":""343"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"PLACE DU 01er NOVEMBRE, EL AFFROUN",025268157,025268155
09-009,وحدة القطاع بني مراد,وحدة القطاع بني مراد,09,0921,Beni Mered,36.516701,2.84683,exact,dgpc_map,dgpc,"{""dgpc"":""344"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CITE DIYAR EL BAHR, BENI MERAD",025488355/56,025488354
09-010,الوحدة الثانوية أولاد يعيش,الوحدة الثانوية أولاد يعيش,09,0905,Ouled Yaich,36.4898,2.85421,exact,dgpc_map,dgpc,"{""dgpc"":""345"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"COPERATIVE COUNCOURDE, OULED YAICH",025271647,025271649
09-011,الوحدة الرئيسية البليدة,الوحدة الرئيسية البليدة,09,0901,Blida,36.483398,2.83626,exact,dgpc_map,dgpc,"{""dgpc"":""346"",""dgpc_wilaya"":""09""}",UNITE PRINCIPALE,"CITE EL NAKHIL BEN BOULAID, BLIDA",025200423,025200424
09-012,الوحدة الثانوية موزاية,الوحدة الثانوية موزاية,09,0912,Mouzaia,36.466801,2.68121,exact,dgpc_map,dgpc,"{""dgpc"":""399"",""dgpc_wilaya"":""09""}",UNITE SECONDAIRE,"RUE DU 01er NOVEMBRE1954, MOUZAIA",025248467,025248469
09-013,مديرية الحماية المدنية البليدة,مديرية الحماية المدنية البليدة,09,0901,Blida,36.483799,2.83576,exact,dgpc_map,dgpc,"{""dgpc"":""402"",""dgpc_wilaya"":""09""}",SIEGE DE DIRECTION WILAYA,"CENTRE VILLE BLIDA, BLIDA",025200419/20,025200421
09-014,وحدة القطاع بوعرفة,وحدة القطاع بوعرفة,09,0920,Bouarfa,36.456799,2.77715,exact,dgpc_map,dgpc,"{""dgpc"":""554"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CITE DERIOUCHE, BOUARFA",025372392,025372393
09-015,وحدة القطاع وادي جر,وحدة القطاع وادي جر,09,0918,Oued Djer,36.420898,2.56839,exact,dgpc_map,dgpc,"{""dgpc"":""555"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CITE EL HACHEM""B"", BOUED DJER",025267870,025267871
09-016,وحدة القطاع صوحان,وحدة القطاع صوحان,09,0913,Souhane,36.506599,3.23834,exact,dgpc_map,dgpc,"{""dgpc"":""556"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CENTRE VILLE SOUHAN, SOUHANEE",025339807,025339808
09-017,وحدة القطاع الصومعة,وحدة القطاع الصومعة,09,0911,Soumaa,36.521301,2.91233,exact,dgpc_map,dgpc,"{""dgpc"":""557"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"RUE DU 14 SEPTEMBRE 1956 HALOUIA, SOUMAA",025489696,025489841
09-018,المركز المتقدم باب الدزاير_البليدة,المركز المتقدم باب الدزاير_البليدة,09,0901,Blida,36.470798,2.83278,exact,dgpc_map,dgpc,"{""dgpc"":""648"",""dgpc_wilaya"":""09""}",POSTE AVANCE,"RUE TAKARLI ABDEREZAK, BLIDA",025200418,025200418
09-019,وحدة القطاع حمام ملوان,وحدة القطاع حمام ملوان,09,0909,Hammam Elouane,36.4641,3.01398,exact,dgpc_map,dgpc,"{""dgpc"":""750"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CENTRE MEGTAA EL AZRAK, HAMMAM MELOUANE",025256141,025256153
09-020,المركز المتقدم البليدة,المركز المتقدم البليدة,09,0901,Blida,36.468102,2.77081,exact,dgpc_map,dgpc,"{""dgpc"":""840"",""dgpc_wilaya"":""09""}",POSTE AVANCE,"CITE YOUSFI ABDELKADER, BLIDA",025218562,025213826
09-021,وحدة القطاع الشريعة,وحدة القطاع الشريعة,09,0906,Chrea,36.4286,2.88554,exact,dgpc_map,dgpc,"{""dgpc"":""863"",""dgpc_wilaya"":""09""}",UNITE DE SECTEUR,"CENTRE VILLE CHREA, CHREA",025242601,025242601
10-001,الوحدة الثانوية الأخضرية,الوحدة الثانوية الأخضرية,10,1013,Lakhdaria,36.568199,3.59976,exact,dgpc_map,dgpc,"{""dgpc"":""213"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"ROUTE HAZAMA, LAKHDARIA",026707785,026707785
10-002,الوحدة الثانوية قادرية,الوحدة الثانوية قادرية,10,1005,Kadiria,36.5331,3.68639,exact,dgpc_map,dgpc,"{""dgpc"":""214"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"CENTE VILLE KADIRIA, KADIRIA",026710149,026710149
10-003,الوحدة الثانوية سور الغزلان,الوحدة الثانوية سور الغزلان,10,1038,Sour El Ghozlane,36.146,3.69949,exact,dgpc_map,dgpc,"{""dgpc"":""215"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"CITE DU 18 FEVRIER 1956, SOUR EL GHOZLANE",026765566,026765566
10-004,وحدة القطاع بودربالة,وحدة القطاع بودربالة,10,1023,Bouderbala,36.566799,3.49657,exact,dgpc_map,dgpc,"{""dgpc"":""216"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"CENTRE VILLE BOUDERBALA, BOUDERBALA",026705049,026705049
10-005,وحدة القطاع عمر,وحدة القطاع عمر,10,1026,Djebahia,36.4884,3.76673,exact,dgpc_map,dgpc,"{""dgpc"":""217"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"RN05, AOMAR",026708248,026708248
10-006,الوحدة الثانوية الحيزر,الوحدة الثانوية الحيزر,10,1012,Haizer,36.3946,3.99511,exact,dgpc_map,dgpc,"{""dgpc"":""218"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"CENTRE VILLE HAIZER, HAIZER",026830884,026830955
10-007,الوحدة الثانوية عين بسام,الوحدة الثانوية عين بسام,10,1035,Ain-Bessem,36.2882,3.6808,exact,dgpc_map,dgpc,"{""dgpc"":""219"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"QUATRE CHEMINS RN18 ET CW97, AIN BESSAM",026876348,026876348
10-008,الوحدة الثانوية الهاشمية,الوحدة الثانوية الهاشمية,10,1015,El Hachimia,36.224499,3.82125,exact,dgpc_map,dgpc,"{""dgpc"":""220"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"AVENUE CH-ZOUICHE AICHAOUI, EL HACHIMIA",026878543,026878543
10-009,المركز المتقدم سور الغزلان,المركز المتقدم سور الغزلان,10,1038,Sour El Ghozlane,36.1534,3.70704,exact,dgpc_map,dgpc,"{""dgpc"":""221"",""dgpc_wilaya"":""10""}",POSTE AVANCE,"CITE TOUM RN08, SOUR EL GHOZLANE",0470002202,/
10-010,الوحدة الثانوية بشلول,الوحدة الثانوية بشلول,10,1033,Bechloul,36.310699,4.07514,exact,dgpc_map,dgpc,"{""dgpc"":""222"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"CENTRE VILLE BECHLOUL, BECHLOUL",026845280,026845280
10-011,الوحدة الثانوية مشدالة,الوحدة الثانوية مشدالة,10,1037,M Chedallah,36.358299,4.27289,exact,dgpc_map,dgpc,"{""dgpc"":""223"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"MCHEDALLAH SAHEL, MCHEDALLAH",026793592,026793593
10-012,وحدة القطاع ديرة,وحدة القطاع ديرة,10,1007,Dirah,35.996601,3.75446,exact,dgpc_map,dgpc,"{""dgpc"":""224"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"EN FACE SALLE DE SPORT A CENTRE VILLE, DIRAH, DIRAH",026759321/53,026759310
10-013,الوحدة الثانوية برج أوخريص,الوحدة الثانوية برج أوخريص,10,1018,Bordj Okhriss,36.0798,3.97601,exact,dgpc_map,dgpc,"{""dgpc"":""225"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"A COTE POLYCLINIQUE A CENTRE VILLE BORDJ OUKHRISS, BORDJ OUKHRISS",026751012,026751014
10-014,الوحدة الثانوية بئر أغبالو,الوحدة الثانوية بئر أغبالو,10,1021,El Khabouzia,36.265099,3.57948,exact,dgpc_map,dgpc,"{""dgpc"":""226"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"SORTIE OUEST DE LA COMMUNE BIR GHBALOU, BIR GHBALOU",026888017,026888017
10-015,الوحدة الرئيسية البويرة,الوحدة الرئيسية البويرة,10,1001,Bouira,36.375401,3.91022,exact,dgpc_map,dgpc,"{""dgpc"":""298"",""dgpc_wilaya"":""10""}",UNITE PRINCIPALE,"RN33 VERS TIKJDA, BOUIRA",026744170/92,026744162/71
10-016,مديرية الحماية المدنية البويرة,مديرية الحماية المدنية البويرة,10,1001,Bouira,36.391102,3.88977,exact,dgpc_map,dgpc,"{""dgpc"":""414"",""dgpc_wilaya"":""10""}",SIEGE DE DIRECTION WILAYA,"CITE HARKAT, BOUIRA",026734013,026734014
10-017,المركز المتقدم الجباحية,المركز المتقدم الجباحية,10,1026,Djebahia,36.475101,3.75771,exact,dgpc_map,dgpc,"{""dgpc"":""415"",""dgpc_wilaya"":""10""}",POSTE AVANCE,"RUE SNOUSSI MOHAMED BEN OMAR CENTRE VILLE DJEBAHIA, DJEBAHIA",026702232,026702232
10-018,وحدة القطاع وادي البردي,وحدة القطاع وادي البردي,10,1045,Oued El Berdi,36.290699,3.91972,exact,dgpc_map,dgpc,"{""dgpc"":""498"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"CENTRE VILLE OUED EL BERDI, OUED EL BERDI",026873192,026873192
10-019,المركز المتقدم تيكجدة_الأسنام,المركز المتقدم تيكجدة_الأسنام,10,1002,El Asnam,36.447899,4.12498,exact,dgpc_map,dgpc,"{""dgpc"":""503"",""dgpc_wilaya"":""10""}",POSTE AVANCE,"ZONE TIKJDA, EL ASNAM",026844952,/
10-020,المركز المتقدم حركات_البويرة,المركز المتقدم حركات_البويرة,10,1001,Bouira,36.372799,3.88157,exact,dgpc_map,dgpc,"{""dgpc"":""504"",""dgpc_wilaya"":""10""}",POSTE AVANCE,"CITE HARKAT, BOUIRA",026734173,026734173
10-021,المركز المتقدم الحضائر_البويرة,المركز المتقدم الحضائر_البويرة,10,1001,Bouira,36.387001,3.8942,exact,dgpc_map,dgpc,"{""dgpc"":""505"",""dgpc_wilaya"":""10""}",POSTE AVANCE,"ZONE EL HADHAIR, BOUIRA",026732877,026732877
10-022,وحدة القطاع أغبالو,وحدة القطاع أغبالو,10,1027,Aghbalou,36.405998,4.32041,exact,dgpc_map,dgpc,"{""dgpc"":""558"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"DOUKLANE, AGHBALOU",0470002341,/
10-023,وحدة القطاع العجيبة,وحدة القطاع العجيبة,10,1019,El Adjiba,36.325001,4.1614,exact,dgpc_map,dgpc,"{""dgpc"":""559"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"CENTR VILLE ADJIBA, EL ADJIBA",026847710,026847753
10-024,الوحدة الثانوية سوق الخميس,الوحدة الثانوية سوق الخميس,10,1004,Souk El Khemis,36.381802,3.63913,exact,dgpc_map,dgpc,"{""dgpc"":""661"",""dgpc_wilaya"":""10""}",UNITE SECONDAIRE,"ENTREE SUD DE LA COMMUNE SOUK EL KHEMIS, SOUK EL KHEMISS",026883376,026883375
10-025,وحدة القطاع أهل القصر,وحدة القطاع أهل القصر,10,1022,Ahl El Ksar,36.254799,4.04236,exact,dgpc_map,dgpc,"{""dgpc"":""773"",""dgpc_wilaya"":""10""}",UNITE DE SECTEUR,"CENTRE VILLE EN FACE STADE COMMUNAL AHL EL KSAR, AHL EL KSAR",026840216,026840217
