id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,operator,phone,opening_hours,dispensing,address
25-00001,,,,25,2505,Didouche Mourad,36.447978,6.635211,exact,osm_node,osm,"{""osm"":""node/2586408794""}",,,,,
25-00002,,,,25,2505,Didouche Mourad,36.449555,6.634436,exact,osm_node,osm,"{""osm"":""node/2586408795""}",,,,,
25-00003,,,,25,2505,Didouche Mourad,36.453239,6.636053,exact,osm_node,osm,"{""osm"":""node/2586408796""}",,,,,
25-00004,,,,25,2505,Didouche Mourad,36.454175,6.637911,exact,osm_node,osm,"{""osm"":""node/2586408797""}",,,,,
25-00005,,,,25,2505,Didouche Mourad,36.447198,6.639971,exact,osm_node,osm,"{""osm"":""node/2586408839""}",,,,,
25-00006,,,,25,2501,Constantine,36.306097,6.619407,exact,osm_node,osm,"{""osm"":""node/2752667271""}",,,,,
25-00007,,,,25,2504,Zighoud Youcef,36.537386,6.715386,exact,osm_node,osm,"{""osm"":""node/2775648696""}",,,,,
25-00008,syari,syari,,25,2504,Zighoud Youcef,36.53427,6.71099,exact,osm_node,osm,"{""osm"":""node/2775652628""}",,,,,
25-00009,,,,25,2505,Didouche Mourad,36.438551,6.642663,exact,osm_node,osm,"{""osm"":""node/3150325154""}",,,,,
25-00010,,,,25,2505,Didouche Mourad,36.443275,6.638205,exact,osm_node,osm,"{""osm"":""node/3150325635""}",,,,,
25-00011,,,,25,2501,Constantine,36.344048,6.650449,exact,osm_node,osm,"{""osm"":""node/3264225028""}",,,,,قسنطينة
25-00012,,,,25,2501,Constantine,36.34377,6.652866,exact,osm_node,osm,"{""osm"":""node/3264225029""}",,,,,قسنطينة
25-00013,,,,25,2501,Constantine,36.345684,6.603582,exact,osm_node,osm,"{""osm"":""node/3736629171""}",,'+213 31 92 47 89,,,"1 Cité Filali Bt D Loca, CONSTANTINE"
25-00014,Pharmacie Kabouche,Pharmacie Kabouche,,25,2501,Constantine,36.34583,6.606879,exact,osm_node,osm,"{""osm"":""node/3736629175""}",,,,,
25-00015,Pharmacie Kabar,Pharmacie Kabar,,25,2501,Constantine,36.351652,6.603066,exact,osm_node,osm,"{""osm"":""node/3736629199""}",,,,,
25-00016,zidani,zidani,,25,2501,Constantine,36.331695,6.585209,exact,osm_node,osm,"{""osm"":""node/4105114899""}",,,,,constantine
25-00017,rahal,rahal,,25,2501,Constantine,36.331436,6.582244,exact,osm_node,osm,"{""osm"":""node/4106584053""}",,,,,"cité Boussouf, Constantine"
25-00018,,,,25,2501,Constantine,36.369918,6.642777,exact,osm_node,osm,"{""osm"":""node/4133906024""}",,,,,
25-00019,,,,25,2501,Constantine,36.367353,6.644371,exact,osm_node,osm,"{""osm"":""node/4133985660""}",,,,,قسنطينة
25-00020,Pharmacie Tatar,Pharmacie Tatar,,25,2510,Ain Smara,36.262151,6.575312,exact,osm_node,osm,"{""osm"":""node/4134292546""}",,,,,
25-00021,,,,25,2501,Constantine,36.329536,6.580609,exact,osm_node,osm,"{""osm"":""node/4246864289""}",,,,,
25-00022,Pharmacie Alloui,Pharmacie Alloui,,25,2501,Constantine,36.332627,6.583781,exact,osm_node,osm,"{""osm"":""node/4251906792""}",,,,,
25-00023,Pharmacie Ikhlef,Pharmacie Ikhlef,,25,2501,Constantine,36.362288,6.607908,exact,osm_node,osm,"{""osm"":""node/4285003989""}",,,,,Rue Abane Ramdane
25-00024,Zitouni,Zitouni,,25,2501,Constantine,36.344858,6.586083,exact,osm_node,osm,"{""osm"":""node/4334595636""}",,,,,
25-00025,,,,25,2510,Ain Smara,36.268658,6.504634,exact,osm_node,osm,"{""osm"":""node/4359495289""}",,,,,
25-00026,Pharmacie Boutbela,Pharmacie Boutbela,,25,2501,Constantine,36.312807,6.628728,exact,osm_node,osm,"{""osm"":""node/4379747691""}",,,,,
25-00027,,,,25,2501,Constantine,36.314547,6.632356,exact,osm_node,osm,"{""osm"":""node/4379774089""}",,,,,
25-00028,,,,25,2501,Constantine,36.29985,6.61945,exact,osm_node,osm,"{""osm"":""node/4381307099""}",,,,,
25-00029,pharmacie,pharmacie,,25,2510,Ain Smara,36.244522,6.577614,exact,osm_node,osm,"{""osm"":""node/4405554489""}",,,,,
25-00030,,,,25,2506,El Khroub,36.255162,6.699685,exact,osm_node,osm,"{""osm"":""node/4542065995""}",,,,,الخروب
25-00031,,,,25,2506,El Khroub,36.257633,6.694444,exact,osm_node,osm,"{""osm"":""node/4542065997""}",,,,,الخروب
25-00032,Messaci,Messaci,,25,2506,El Khroub,36.263415,6.691505,exact,osm_node,osm,"{""osm"":""node/4542065998""}",,,,,
25-00033,,,,25,2506,El Khroub,36.254891,6.693553,exact,osm_node,osm,"{""osm"":""node/4542067994""}",,,,,الخروب
25-00034,دراجي,Benderradji,دراجي,25,2506,El Khroub,36.258188,6.689974,exact,osm_node,osm,"{""osm"":""node/4542081390""}",دراجي,,,,الخروب
25-00035,,,,25,2506,El Khroub,36.260867,6.704265,exact,osm_node,osm,"{""osm"":""node/4542081392""}",,,,,الخروب
25-00036,,,,25,2506,El Khroub,36.254778,6.701259,exact,osm_node,osm,"{""osm"":""node/4542086292""}",,,,,الخروب
25-00037,,,,25,2506,El Khroub,36.258579,6.693548,exact,osm_node,osm,"{""osm"":""node/4542086293""}",,,,,الخروب
25-00038,,,,25,2506,El Khroub,36.261206,6.691168,exact,osm_node,osm,"{""osm"":""node/4542086294""}",,,,,الخروب
25-00039,,,,25,2501,Constantine,36.384782,6.635958,exact,osm_node,osm,"{""osm"":""node/4641654544""}",,,,,
25-00040,S.A.P Pharm,S.A.P Pharm,,25,2502,Hamma Bouziane,36.426444,6.605572,exact,osm_node,osm,"{""osm"":""node/4644511538""}",,0790977564,Sa-Th 09:00-17:00,,
25-00041,مراكش,Pharmacie Merrakech,مراكش,25,2501,Constantine,36.363382,6.637623,exact,osm_node,osm,"{""osm"":""node/4665387552""}",,,,,
25-00042,Pharmacie Nariman Khanfousi,Pharmacie Nariman Khanfousi,ناريمان,25,2510,Ain Smara,36.265268,6.578018,exact,osm_node,osm,"{""osm"":""node/4851635824""}",,,,true,
25-00043,,,,25,2506,El Khroub,36.261225,6.699646,exact,osm_node,osm,"{""osm"":""node/4990078238""}",,,,,الخروب
25-00044,كريمة,Lakhal karima,كريمة,25,2501,Constantine,36.364123,6.644151,exact,osm_node,osm,"{""osm"":""node/5292842521""}",لكحل,,,,قسنطينة
25-00045,Cyclopharm,Cyclopharm,,25,2510,Ain Smara,36.273887,6.505412,exact,osm_node,osm,"{""osm"":""node/5331302623""}",,,,,
25-00046,Pharmacie 5028,Pharmacie 5028,,25,2501,Constantine,36.350559,6.613244,exact,osm_node,osm,"{""osm"":""node/5364331921""}",,,,true,
25-00047,Pharmacie Loucif,Pharmacie Loucif,,25,2510,Ain Smara,36.263886,6.574931,exact,osm_node,osm,"{""osm"":""node/5436078021""}",,031757139,Sa-Th 00:00-24:00,,
25-00048,,,,25,2501,Constantine,36.360769,6.607231,exact,osm_node,osm,"{""osm"":""node/5892952686""}",,,,,"شارع عبان رمضان, قسنطينة"
25-00049,Boutaraa,Boutaraa,,25,2510,Ain Smara,36.201636,6.502056,exact,osm_node,osm,"{""osm"":""node/6247786891""}",,,,,
25-00050,Pharmacie 7904,Pharmacie 7904,,25,2510,Ain Smara,36.265538,6.578855,exact,osm_node,osm,"{""osm"":""node/6508900485""}",,,,true,
25-00051,,,,25,2510,Ain Smara,36.230891,6.563655,exact,osm_node,osm,"{""osm"":""node/6733533286""}",,,,,
25-00052,بورغود ح,Pharmacie Bourghoud,بورغود ح,25,2501,Constantine,36.357865,6.655923,exact,osm_node,osm,"{""osm"":""node/7552721572""}",,,,true,"شارع الاستقلال, قسنطينة"
25-00053,المركز,Pharmacie de centre,المركز,25,2501,Constantine,36.358578,6.607184,exact,osm_node,osm,"{""osm"":""node/7965656685""}",,,24/7,,نهج الجمهورية
25-00054,Mouatsi,Mouatsi,,25,2510,Ain Smara,36.242949,6.578445,exact,osm_node,osm,"{""osm"":""node/8535039705""}",,,,true,
25-00055,Pharmacie Boukhari Souad,Pharmacie Boukhari Souad,,25,2501,Constantine,36.355679,6.602756,exact,osm_node,osm,"{""osm"":""node/9321697117""}",,031925386,Sa-Th 08:00-20:00,,Rue Kaddour Boumedous
25-00056,Ait Yahia Farida,Ait Yahia Farida,,25,2501,Constantine,36.344393,6.603871,exact,osm_node,osm,"{""osm"":""node/9518944894""}",,,,,
25-00057,,,,25,2504,Zighoud Youcef,36.53666,6.713661,approximate,osm_centroid,osm,"{""osm"":""way/272939373""}",,,,,
25-00058,Pharmacie BEN CHAABAN,Pharmacie BEN CHAABAN,,25,2501,Constantine,36.372336,6.622213,approximate,osm_centroid,osm,"{""osm"":""way/407486366""}",,,,,
26-00001,,,,26,2629,Oued Harbil,36.22479,2.632429,exact,osm_node,osm,"{""osm"":""node/11271905133""}",,,,,
26-00002,سعيداني م.,Pharmacie Saidani M.,سعيداني م.,26,2601,Medea,36.26076,2.762097,exact,osm_node,osm,"{""osm"":""node/11277772794""}",,,,,Médéa
26-00003,,,,26,2601,Medea,36.277676,2.762154,exact,osm_node,osm,"{""osm"":""node/13613319001""}",,,,,
26-00004,,,,26,2626,Sidi Naamane,36.158639,3.14048,exact,osm_node,osm,"{""osm"":""node/2463703595""}",,,,,
26-00005,,,,26,2626,Sidi Naamane,36.213456,3.12576,exact,osm_node,osm,"{""osm"":""node/2463708218""}",,,,,
26-00006,زرهوني,Pharmacie Zerhouni Wahiba,زرهوني,26,2647,Berrouaghia,36.14078,2.910433,exact,osm_node,osm,"{""osm"":""node/3290833641""}",,,,true,البرواقية
26-00007,,,,26,2647,Berrouaghia,36.132549,2.906885,exact,osm_node,osm,"{""osm"":""node/3290833780""}",,,,,البرواقية
26-00008,,,,26,2647,Berrouaghia,36.137145,2.913089,exact,osm_node,osm,"{""osm"":""node/3290834325""}",,,,,البرواقية
26-00009,Pharmacie Benzaid,Pharmacie Benzaid,,26,2601,Medea,36.265518,2.75906,exact,osm_node,osm,"{""osm"":""node/3351404508""}",,,,,
26-00010,,,,26,2601,Medea,36.258357,2.762217,exact,osm_node,osm,"{""osm"":""node/3354060699""}",,,,,
26-00011,,,,26,2601,Medea,36.275426,2.755004,exact,osm_node,osm,"{""osm"":""node/3354091924""}",,,,,
26-00012,Pharmacie Chergui,Pharmacie Chergui,شرڤي,26,2601,Medea,36.263521,2.752252,exact,osm_node,osm,"{""osm"":""node/3354186087""}",chergui,,,,
26-00013,دوخ محمد الحبيب,Pharmacie Douakh Med,دواخ,26,2601,Medea,36.270794,2.762922,exact,osm_node,osm,"{""osm"":""node/3355562533""}",,,,,
26-00014,,,,26,2601,Medea,36.275191,2.761529,exact,osm_node,osm,"{""osm"":""node/3355562939""}",,,,,
26-00015,,,,26,2601,Medea,36.27766,2.761546,exact,osm_node,osm,"{""osm"":""node/3359229398""}",,,,,
26-00016,,,,26,2601,Medea,36.265789,2.766204,exact,osm_node,osm,"{""osm"":""node/3359423258""}",,,,,
26-00017,,,,26,2601,Medea,36.265321,2.756331,exact,osm_node,osm,"{""osm"":""node/3363094232""}",,,,,
26-00018,,,,26,2652,Tablat,36.414116,3.311016,exact,osm_node,osm,"{""osm"":""node/4285644890""}",,,,,
26-00019,,,,26,2652,Tablat,36.410976,3.310284,exact,osm_node,osm,"{""osm"":""node/4287867494""}",,,,,
26-00020,,,,26,2652,Tablat,36.408117,3.319227,exact,osm_node,osm,"{""osm"":""node/4288125089""}",,,,,
26-00021,Pharmacie Hamzaoui,Pharmacie Hamzaoui,,26,2650,Mihoub,36.352014,3.47639,exact,osm_node,osm,"{""osm"":""node/4456358697""}",,,,,
26-00022,بوزيان. ن,Pharmacie bouzian.n,بوزيان. ن,26,2601,Medea,36.259725,2.769035,exact,osm_node,osm,"{""osm"":""node/4504178496""}",,,,,
26-00023,Pharmacie 0712,Pharmacie 0712,,26,2612,Ouled Brahim,36.243258,2.935459,exact,osm_node,osm,"{""osm"":""node/4541801203""}",,,,true,
26-00024,,,,26,2636,El Azizia,36.287021,3.493934,exact,osm_node,osm,"{""osm"":""node/4628997595""}",,,,,
26-00025,Pharmacie publique,Pharmacie publique,,26,2636,El Azizia,36.285538,3.492815,exact,osm_node,osm,"{""osm"":""node/4628997596""}",,,,,
26-00026,Pharmacie Tassnime,Pharmacie Tassnime,,26,2615,Tamesguida,36.361585,2.766571,exact,osm_node,osm,"{""osm"":""node/4716444890""}",,,,,
26-00027,بوحميدي,Pharmacie Bouhmidi,بوحميدي,26,2652,Tablat,36.469228,3.298973,exact,osm_node,osm,"{""osm"":""node/4739214322""}",,02562186266,,,26005
26-00028,Pharmacie 1376,Pharmacie 1376,,26,2607,El Omaria,36.263682,3.034438,exact,osm_node,osm,"{""osm"":""node/4821300822""}",,,,true,
26-00029,,,,26,2643,Ouamri,36.232319,2.564725,exact,osm_node,osm,"{""osm"":""node/5056088525""}",,,,,
26-00030,,,,26,2601,Medea,36.260191,2.788193,exact,osm_node,osm,"{""osm"":""node/5088533923""}",,,,,
26-00031,Pharamacie,Pharamacie,,26,2634,Zoubiria,36.070268,2.904673,exact,osm_node,osm,"{""osm"":""node/5248373425""}",,,,,
26-00032,,,,26,2652,Tablat,36.410838,3.310293,exact,osm_node,osm,"{""osm"":""node/6124020287""}",,,,,
26-00033,تراس,pharmacie terras,تراس,26,2601,Medea,36.290389,2.762496,exact,osm_node,osm,"{""osm"":""node/6237675587""}",,,Mo-Su 09:00-22:00,,cité ould tayeb (gasto)
26-00034,,,,26,2601,Medea,36.27074,2.771529,exact,osm_node,osm,"{""osm"":""node/6414077037""}",,,,true,
26-00035,Mami,Mami,,26,2601,Medea,36.269155,2.770677,exact,osm_node,osm,"{""osm"":""node/6414077038""}",,,,true,
26-00036,شكرين أ.,Pharmacie Chekirine A.,شكرين أ.,26,2643,Ouamri,36.231022,2.564112,exact,osm_node,osm,"{""osm"":""node/7169943685""}",,,,true,
26-00037,,,,26,2647,Berrouaghia,36.133183,2.926886,exact,osm_node,osm,"{""osm"":""node/7271285585""}",,,,,البرواقية
26-00038,Belhadj,Belhadj,,26,2647,Berrouaghia,36.133333,2.915284,exact,osm_node,osm,"{""osm"":""node/7275589990""}",,,,,البرواقية
26-00039,,,,26,2647,Berrouaghia,36.133286,2.918589,exact,osm_node,osm,"{""osm"":""node/7275590185""}",,,,,البرواقية
26-00040,,,,26,2647,Berrouaghia,36.135694,2.914126,exact,osm_node,osm,"{""osm"":""node/7275590485""}",,,,,البرواقية
26-00041,,,,26,2652,Tablat,36.406536,3.310267,approximate,osm_centroid,osm,"{""osm"":""way/1173463778""}",,,,,
26-00042,حاج صدوق فريال,Pharmacie Hadj sadok feriel,حاج صدوق فريال,26,2601,Medea,36.265255,2.756476,approximate,osm_centroid,osm,"{""osm"":""way/1173492059""}",,,24/7,,"RUE EL Qodes bouziane, 2600"
26-00043,Pharmacie Ben Imam,Pharmacie Ben Imam,,26,2601,Medea,36.261674,2.75972,approximate,osm_centroid,osm,"{""osm"":""way/1173492328""}",,,,,
26-00044,,,,26,2601,Medea,36.266167,2.752235,approximate,osm_centroid,osm,"{""osm"":""way/1173494719""}",,,,,
26-00045,الشفاء,Pharmacie Chifa,الشفاء,26,2650,Mihoub,36.351165,3.477471,approximate,osm_centroid,osm,"{""osm"":""way/1189617713""}",,,,,
26-00046,,,,26,2626,Sidi Naamane,36.214091,3.127596,approximate,osm_centroid,osm,"{""osm"":""way/1200873286""}",,,,,
26-00047,,,,26,2626,Sidi Naamane,36.214608,3.124891,approximate,osm_centroid,osm,"{""osm"":""way/1200873296""}",,,,,
26-00048,Ben Aissa,Ben Aissa,,26,2646,Beni Slimane,36.227585,3.298227,approximate,osm_centroid,osm,"{""osm"":""way/1200874997""}",,,,,Beni Slimane 26001
26-00049,,,,26,2647,Berrouaghia,36.138456,2.912992,approximate,osm_centroid,osm,"{""osm"":""way/1458345667""}",,,,,البرواقية
27-00001,شعبان,,شعبان,27,2725,Ouled Boughalem,36.31929,0.671131,exact,osm_node,osm,"{""osm"":""node/13759022403""}",,,,,
27-00002,,,,27,2723,Mansourah,35.897189,0.260865,exact,osm_node,osm,"{""osm"":""node/3203353174""}",,,,,
27-00003,Pharmacie Benaamar,Pharmacie Benaamar,,27,2712,Sidi Ali,36.099216,0.411877,exact,osm_node,osm,"{""osm"":""node/3692392783""}",,,,,
27-00004,Pharmacie Hellal,Pharmacie Hellal,,27,2712,Sidi Ali,36.097816,0.41292,exact,osm_node,osm,"{""osm"":""node/3692422929""}",,,,,
27-00005,Pharmacie Douach Mohamed,Pharmacie Douach Mohamed,,27,2731,Touahria,35.810872,0.208362,exact,osm_node,osm,"{""osm"":""node/3718761208""}",,,09:00-20:00,,Touahria 27013
27-00006,,,,27,2714,Hadjadj,36.095761,0.325338,exact,osm_node,osm,"{""osm"":""node/4235356092""}",,,,,حجاج
27-00007,,,,27,2712,Sidi Ali,36.100463,0.416062,exact,osm_node,osm,"{""osm"":""node/4235356393""}",,,,,سيدي علي
27-00008,,,,27,2716,Sidi-Lakhdar,36.163379,0.43821,exact,osm_node,osm,"{""osm"":""node/4235356594""}",,,,,
27-00009,,,,27,2714,Hadjadj,36.095272,0.325185,exact,osm_node,osm,"{""osm"":""node/4235357394""}",,,,,حجاج
27-00010,,,,27,2716,Sidi-Lakhdar,36.16562,0.442022,exact,osm_node,osm,"{""osm"":""node/4475492796""}",,,,,
27-00011,,,,27,2712,Sidi Ali,36.099898,0.418343,exact,osm_node,osm,"{""osm"":""node/4475492797""}",,,,,سيدي علي
27-00012,,,,27,2712,Sidi Ali,36.100394,0.428198,exact,osm_node,osm,"{""osm"":""node/4475628700""}",,,,,سيدي علي
27-00013,,,,27,2716,Sidi-Lakhdar,36.165093,0.437605,exact,osm_node,osm,"{""osm"":""node/4475707291""}",,,,,
27-00014,بوعلي,Pharmacie bouali (Mouissat),بوعلي (مويسات),27,2712,Sidi Ali,36.096865,0.418443,exact,osm_node,osm,"{""osm"":""node/4475736290""}",,,,,
27-00015,,,,27,2712,Sidi Ali,36.09986,0.422409,exact,osm_node,osm,"{""osm"":""node/4475736489""}",,,,,سيدي علي
27-00016,Pharmacie Blidi. A,Pharmacie Blidi. A,,27,2704,Stidia,35.86622,0.03858,exact,osm_node,osm,"{""osm"":""node/4571337595""}",,'+213 45 429 289,,,
27-00017,,,,27,2707,Ain-Tedles,36.000544,0.290152,exact,osm_node,osm,"{""osm"":""node/4579119693""}",,,,,عين تادلس
27-00018,,,,27,2707,Ain-Tedles,35.996002,0.297042,exact,osm_node,osm,"{""osm"":""node/4579195006""}",,,,,عين تادلس
27-00019,,,,27,2707,Ain-Tedles,35.993867,0.293717,exact,osm_node,osm,"{""osm"":""node/4579198190""}",,,,,عين تادلس
27-00020,,,,27,2707,Ain-Tedles,35.996638,0.292538,exact,osm_node,osm,"{""osm"":""node/4587278989""}",,,,,عين تادلس
27-00021,Pharmacie Belhaska,Pharmacie Belhaska,,27,2701,Mostaganem,35.895609,0.075365,exact,osm_node,osm,"{""osm"":""node/4602994493""}",,,,,"cité Klouaa CHAREF, 27120"
27-00022,,,,27,2701,Mostaganem,35.916819,0.102566,exact,osm_node,osm,"{""osm"":""node/4622290991""}",,,,,
27-00023,,,,27,2701,Mostaganem,35.920174,0.100682,exact,osm_node,osm,"{""osm"":""node/4622290995""}",,,,,
27-00024,,,,27,2701,Mostaganem,35.91998,0.101795,exact,osm_node,osm,"{""osm"":""node/4622328391""}",,,,,
27-00025,,,,27,2701,Mostaganem,35.930145,0.08963,exact,osm_node,osm,"{""osm"":""node/4622557389""}",,,,,
27-00026,pharmacie Kaid,pharmacie Kaid,,27,2716,Sidi-Lakhdar,36.166544,0.442682,exact,osm_node,osm,"{""osm"":""node/4945453024""}",,,,,
27-00027,,,,27,2717,Achaacha,36.243687,0.63084,exact,osm_node,osm,"{""osm"":""node/5427648421""}",,,,,
27-00028,بوخاتم,,بوخاتم,27,2725,Ouled Boughalem,36.317889,0.66725,exact,osm_node,osm,"{""osm"":""node/5427648422""}",,,,,أولاد بوغالم
27-00029,بطيوي,Pharmacie Bettioui,بطيوي,27,2702,Sayada,35.931986,0.113865,exact,osm_node,osm,"{""osm"":""node/5602385523""}",,045203419,,,Rue Djebili Mohamed
27-00030,Pharmacie,Pharmacie,,27,2701,Mostaganem,35.954668,0.092435,exact,osm_node,osm,"{""osm"":""node/5640099223""}",,,,,
27-00031,Pharmacie,Pharmacie,,27,2701,Mostaganem,35.946075,0.095921,exact,osm_node,osm,"{""osm"":""node/5640099225""}",,,,,
27-00032,,,,27,2701,Mostaganem,35.931807,0.090493,exact,osm_node,osm,"{""osm"":""node/5646304729""}",,,,,مستغانم
27-00033,,,,27,2701,Mostaganem,35.931567,0.09063,exact,osm_node,osm,"{""osm"":""node/5646309733""}",,,,,مستغانم
27-00034,Pharmacie bouguelmouna,Pharmacie bouguelmouna,,27,2701,Mostaganem,35.930121,0.088011,exact,osm_node,osm,"{""osm"":""node/5646316022""}",,,,,
27-00035,Malik,Malik,,27,2702,Sayada,35.93168,0.138244,exact,osm_node,osm,"{""osm"":""node/5669775021""}",,,,,
27-00036,Pharmacie Tadlaouti,Pharmacie Tadlaouti,,27,2707,Ain-Tedles,35.997454,0.293465,exact,osm_node,osm,"{""osm"":""node/5669791222""}",,,,,عين تادلس
27-00037,Zemour,Zemour,,27,2707,Ain-Tedles,35.996776,0.292577,exact,osm_node,osm,"{""osm"":""node/5669811921""}",,,,,عين تادلس
27-00038,Hydra,Hydra,,27,2728,Ain-Boudinar,35.980538,0.170764,approximate,osm_centroid,osm,"{""osm"":""way/1176944123""}",,,,,
28-00001,Aissou,Aissou,,28,2801,M'sila,35.724333,4.539305,exact,osm_node,osm,"{""osm"":""node/10566151397""}",,,,,
28-00002,PHARMACIE SAFER,PHARMACIE SAFER,سفار,28,2801,M'sila,35.721461,4.533297,exact,osm_node,osm,"{""osm"":""node/10833016486""}",,,,,
28-00003,METARFI,METARFI,,28,2801,M'sila,35.72981,4.54647,exact,osm_node,osm,"{""osm"":""node/11141789002""}",,,,,
28-00004,بورزق,PHARMACIE Bourezg,بورزق,28,2801,M'sila,35.704561,4.525147,exact,osm_node,osm,"{""osm"":""node/11193945837""}",,,,,
28-00005,Pharmacie Melouki,Pharmacie Melouki,,28,2801,M'sila,35.7185,4.54527,exact,osm_node,osm,"{""osm"":""node/11256394427""}",,,,,المسيلة
28-00006,Pharmacie BENSEFA Sarra,Pharmacie BENSEFA Sarra,صفا سارة,28,2801,M'sila,35.728798,4.541644,exact,osm_node,osm,"{""osm"":""node/11256394429""}",,,,,
28-00007,,,,28,2809,Chellal,35.519961,4.386484,exact,osm_node,osm,"{""osm"":""node/11669030069""}",,,,,
28-00008,,,,28,2829,Maarif,35.414333,4.341035,exact,osm_node,osm,"{""osm"":""node/11669032669""}",,,,,
28-00009,pharmacie belouadah,pharmacie belouadah,,28,2829,Maarif,35.375895,4.269767,exact,osm_node,osm,"{""osm"":""node/11669151770""}",,,,,
28-00010,طيبة,Pharmacie TIBA,طيبة,28,2811,Magra,35.627979,5.092946,exact,osm_node,osm,"{""osm"":""node/3235052033""}",,'+213661 47 05 27,,,مقرة
28-00011,,,,28,2801,M'sila,35.707025,4.540157,exact,osm_node,osm,"{""osm"":""node/4235356395""}",,,,,المسيلة
28-00012,خوجة,Pharmacie Khoudja Smail,خوجة,28,2801,M'sila,35.718581,4.522712,exact,osm_node,osm,"{""osm"":""node/4235356898""}",,,,true,
28-00013,بوراس,Pharmacie Bouras,بوراس,28,2803,Hammam Dalaa,35.924773,4.376264,exact,osm_node,osm,"{""osm"":""node/4358984493""}",,,,true,حمام الضلعة
28-00014,أوعيل,Pharmacie Ouail,أوعيل,28,2803,Hammam Dalaa,35.927745,4.378292,exact,osm_node,osm,"{""osm"":""node/4358988289""}",,,,true,حمام الضلعة
28-00015,PHARMACIE LOUIFI,PHARMACIE LOUIFI,لويفي,28,2801,M'sila,35.708167,4.525992,exact,osm_node,osm,"{""osm"":""node/4475736294""}",,,,,
28-00016,العيد,Pharmacy Aid,العيد,28,2803,Hammam Dalaa,35.928321,4.380266,exact,osm_node,osm,"{""osm"":""node/4571736693""}",,,,,حمام الضلعة
28-00017,عبد الكبير,Pharmacy Abdelkbir,عبد الكبير,28,2803,Hammam Dalaa,35.9255,4.37664,exact,osm_node,osm,"{""osm"":""node/4571761491""}",الكبير,,,,حمام الضلعة
28-00018,محمد,Pharmacie Benmohamed,محمد,28,2801,M'sila,35.699958,4.552292,exact,osm_node,osm,"{""osm"":""node/4756320899""}",,,,,
28-00019,Ghedban,Ghedban,,28,2801,M'sila,35.704929,4.542209,exact,osm_node,osm,"{""osm"":""node/4825704525""}",,,,,
28-00020,صلاح الدين,Pharmacie Manae,صلاح الدين,28,2801,M'sila,35.699085,4.555835,exact,osm_node,osm,"{""osm"":""node/4866726428""}",,,,,
28-00021,,,,28,2801,M'sila,35.72105,4.539598,exact,osm_node,osm,"{""osm"":""node/4875728521""}",,,,,المسيلة
