id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,cycle,cycle_label_fr,cycle_label_ar,kind,kind_label_fr,kind_label_ar,isced_levels,sector,address
01-00105,École Khali Ali,École Khali Ali,,01,0101,Adrar,27.880533,-0.280019,approximate,osm_centroid,osm,"{""osm"":""way/432511615""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
01-00106,CEM Omar Iben Abd Elaziz,CEM Omar Iben Abd Elaziz,,01,0101,Adrar,27.87782,-0.297789,approximate,osm_centroid,osm,"{""osm"":""way/432525346""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
01-00107,,,,01,0101,Adrar,27.877654,-0.285577,approximate,osm_centroid,osm,"{""osm"":""way/432593928""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
01-00108,Ecole Malek Bennabi,Ecole Malek Bennabi,مدرسة مالك بن نبي,01,0101,Adrar,27.883706,-0.299216,approximate,osm_centroid,osm,"{""osm"":""way/432704458""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
01-00109,École maternelle,École maternelle,,01,0101,Adrar,27.871142,-0.277213,approximate,osm_centroid,osm,"{""osm"":""way/432804114""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
01-00110,École Zekri Omar,École Zekri Omar,,01,0101,Adrar,27.876613,-0.30267,approximate,osm_centroid,osm,"{""osm"":""way/432838742""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
01-00111,École des filles,École des filles,مدرسة البنات,01,0101,Adrar,27.873568,-0.290162,approximate,osm_centroid,osm,"{""osm"":""way/432848350""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
01-00112,CEM Tillilane,CEM Tillilane,متوسطة تليلان,01,0101,Adrar,27.881372,-0.272802,approximate,osm_centroid,osm,"{""osm"":""way/433003795""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
01-00113,مدرسة,Ecole,مدرسة,01,0101,Adrar,27.899399,-0.243809,approximate,osm_centroid,osm,"{""osm"":""way/433470114""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
01-00114,CEM Colonnel Amirouche,CEM Colonnel Amirouche,,01,0101,Adrar,27.871518,-0.311704,approximate,osm_centroid,osm,"{""osm"":""way/433796590""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
01-00115,,,,01,0101,Adrar,27.874487,-0.343504,approximate,osm_centroid,osm,"{""osm"":""way/433796593""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
01-00116,École Belaouar Bachir,École Belaouar Bachir,,01,0101,Adrar,27.87866,-0.309535,approximate,osm_centroid,osm,"{""osm"":""way/434396154""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
01-00117,École Mouci Boudjemaa,École Mouci Boudjemaa,,01,0101,Adrar,27.887845,-0.304828,approximate,osm_centroid,osm,"{""osm"":""way/437381936""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
01-00118,المدرسة القرءانية مصعب بن عمير,École Coranique Moussaâb Ibn Omaïr,المدرسة القرءانية مصعب بن عمير,01,0112,Aoulef,26.974206,1.079314,approximate,osm_centroid,osm,"{""osm"":""way/438283723""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),coranique,École coranique,مدرسة قرآنية,,,
01-00119,Salle Polyvalente 20 Aout 1956,Salle Polyvalente 20 Aout 1956,القاعة متعددة النشاطات 20 اوت 1956,01,0112,Aoulef,26.96191,1.085383,approximate,osm_centroid,osm,"{""osm"":""way/438844133""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
01-00120,,,,01,0101,Adrar,27.844658,-0.282252,approximate,osm_centroid,osm,"{""osm"":""way/458126169""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
01-00121,,,,01,0101,Adrar,27.843807,-0.28686,approximate,osm_centroid,osm,"{""osm"":""way/458126170""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
01-00122,Lycée Abou Hamed El Ghazali,Lycée Abou Hamed El Ghazali,ثانوية أبي حامد الغزالي,01,0101,Adrar,27.881301,-0.292692,approximate,osm_centroid,osm,"{""osm"":""way/458129633""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
01-00123,CEM Hibaoui Abderrahmane,CEM Hibaoui Abderrahmane,متوسطة هيباوي عبد الرحمان,01,0101,Adrar,27.880245,-0.292745,approximate,osm_centroid,osm,"{""osm"":""way/458129634""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,Adar 01000
01-00124,,,,01,0101,Adrar,27.889291,-0.310174,approximate,osm_centroid,osm,"{""osm"":""way/529680838""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00001,,,,02,0231,Bouzeghaia,36.298667,0.999996,exact,osm_node,osm,"{""osm"":""node/11554203868""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00002,"École de garçons du Vieux-Ténès, مدرسة الذكور",École de garçons du Vieux-Ténès,مدرسة الذكور,02,0202,Tenes,36.500292,1.313896,exact,osm_node,osm,"{""osm"":""node/13439646175""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Ténès
02-00003,"Ecole Xicluna Zeïkha, ملحقة المدرسة الأساسية كسيكلونة زايخة",Ecole Xicluna Zeïkha,ملحقة المدرسة الأساسية كسيكلونة زايخة,02,0202,Tenes,36.499808,1.315326,exact,osm_node,osm,"{""osm"":""node/13439646176""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Ténès
02-00004,Meddah Ahmed Primary School المدرسة الإبتدائية مداح أحمد,,المدرسة الإبتدائية مداح أحمد,02,0201,Chlef,36.171694,1.362122,exact,osm_node,osm,"{""osm"":""node/13563904448""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00005,,,,02,0215,Herenfa,36.219685,0.954897,exact,osm_node,osm,"{""osm"":""node/3387297542""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00006,,,,02,0232,Ain Merane,36.16534,0.926112,exact,osm_node,osm,"{""osm"":""node/3387298043""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00007,,,,02,0232,Ain Merane,36.1858,0.927115,exact,osm_node,osm,"{""osm"":""node/3387327774""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00008,,,,02,0206,Taougrit,36.249834,0.924337,exact,osm_node,osm,"{""osm"":""node/3703426115""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00009,,,,02,0212,Boukadir,36.055713,1.123458,exact,osm_node,osm,"{""osm"":""node/3724251519""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00010,,,,02,0212,Boukadir,36.056286,1.131087,exact,osm_node,osm,"{""osm"":""node/3724251520""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00011,,,,02,0230,Ouled Ben Abdelkader,36.019048,1.275943,exact,osm_node,osm,"{""osm"":""node/3724265827""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00012,,,,02,0230,Ouled Ben Abdelkader,36.020725,1.274016,exact,osm_node,osm,"{""osm"":""node/3724265828""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00013,,,,02,0230,Ouled Ben Abdelkader,36.028788,1.274136,exact,osm_node,osm,"{""osm"":""node/3724269225""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00014,,,,02,0230,Ouled Ben Abdelkader,36.027929,1.275987,exact,osm_node,osm,"{""osm"":""node/3724269238""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00015,,,,02,0201,Chlef,36.136392,1.357027,exact,osm_node,osm,"{""osm"":""node/3724276423""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00016,,,,02,0201,Chlef,36.136036,1.358245,exact,osm_node,osm,"{""osm"":""node/3724282583""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
02-00017,École primaire el hamadia,École primaire el hamadia,,02,0201,Chlef,36.155962,1.31016,exact,osm_node,osm,"{""osm"":""node/3769826037""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00018,Primaire Frères Medjadji,Primaire Frères Medjadji,,02,0212,Boukadir,36.070472,1.124301,exact,osm_node,osm,"{""osm"":""node/4036926227""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00019,CEM Frére Ghelfot,CEM Frére Ghelfot,,02,0212,Boukadir,36.069493,1.118129,exact,osm_node,osm,"{""osm"":""node/4036926228""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
02-00020,Lycee Colonel LOFTI,Lycee Colonel LOFTI,,02,0212,Boukadir,36.068713,1.118505,exact,osm_node,osm,"{""osm"":""node/4036926229""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
02-00021,Department of Agricultural Sciences,Department of Agricultural Sciences,,02,0210,Ouled Fares,36.224373,1.244323,exact,osm_node,osm,"{""osm"":""node/4164006889""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00022,Ecole Badria Mohammed مدرسة بدريات محمد,Ecole Badria Mohammed,مدرسة بدريات محمد,02,0202,Tenes,36.503536,1.277052,exact,osm_node,osm,"{""osm"":""node/4210646294""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00023,,,,02,0232,Ain Merane,36.16162,0.965264,exact,osm_node,osm,"{""osm"":""node/4210795311""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00024,,,,02,0232,Ain Merane,36.16275,0.97016,exact,osm_node,osm,"{""osm"":""node/4210813491""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00025,متوسطة لحمر قدور,Moyen lahmer Kaddour,متوسطة لحمر قدور,02,0232,Ain Merane,36.157917,0.965727,exact,osm_node,osm,"{""osm"":""node/4331309692""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
02-00026,ابتدائية سباعي أحمد,École primaire,ابتدائية سباعي أحمد,02,0232,Ain Merane,36.177541,0.999431,exact,osm_node,osm,"{""osm"":""node/4331375189""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00027,متوسطة قليل عبد القادر,École élémentaire,متوسطة قليل عبد القادر,02,0207,Beni Haoua,36.531224,1.584062,exact,osm_node,osm,"{""osm"":""node/4391843292""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,RW 24
02-00028,مدرسة الشهيد بلعربي سليمان,École primaire Belarbi Slimane,مدرسة الشهيد بلعربي سليمان,02,0209,Harchoun,36.117285,1.506841,exact,osm_node,osm,"{""osm"":""node/4397623197""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00029,متوسطة السايح احمد,École élémentaire,متوسطة السايح احمد,02,0209,Harchoun,36.113472,1.508754,exact,osm_node,osm,"{""osm"":""node/4397684193""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
02-00030,مدرسة الشهيد ميمون جلول,Ecole Mimoun Djelloul,مدرسة ميمون جلول,02,0209,Harchoun,36.114865,1.506581,exact,osm_node,osm,"{""osm"":""node/4397684194""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00031,École primaire Sahnin Ali,École primaire Sahnin Ali,,02,0201,Chlef,36.14802,1.34176,exact,osm_node,osm,"{""osm"":""node/4416163127""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00032,,,,02,0201,Chlef,36.170944,1.326849,exact,osm_node,osm,"{""osm"":""node/4416191490""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
02-00033,Ecole primaire (ouled abdellah),Ecole primaire (ouled abdellah),,02,0212,Boukadir,36.038864,1.094001,exact,osm_node,osm,"{""osm"":""node/4449936211""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"boukadir, chlef"
02-00034,ثانوية عبد الله بلحارش,École secondaire,ثانوية عبد الله بلحارش,02,0213,Beni Rached,36.278309,1.525245,exact,osm_node,osm,"{""osm"":""node/4474666092""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
02-00035,متوسطة محمد بن هني,École élémentaire,متوسطة محمد بن هني,02,0213,Beni Rached,36.276676,1.524997,exact,osm_node,osm,"{""osm"":""node/4484430217""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
02-00036,C.E.M Tahar Henni Abdelakder,C.E.M Tahar Henni Abdelakder,,02,0210,Ouled Fares,36.227883,1.235249,exact,osm_node,osm,"{""osm"":""node/4511166590""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
02-00037,ثانوية الشهيد امحمدي بوزينة بخيرة,Lycée Mohammedi Bouzina Bakhira,ثانوية الشهيد امحمدي بوزينة بخيرة,02,0210,Ouled Fares,36.231964,1.235348,exact,osm_node,osm,"{""osm"":""node/4511168691""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,أولاد فارس
02-00038,مدرسة الشهيد بوسورة لخضر,Ecole Boussoura Lakhdar,مدرسة الشهيد بوسورة لخضر,02,0210,Ouled Fares,36.230863,1.229066,exact,osm_node,osm,"{""osm"":""node/4511187989""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
02-00039,المدرسة الإبتدائية فراح مروان بن شلاوة,École primaire Ferrah Merouane Ben chelaoua,المدرسة الإبتدائية فراح مروان بن شلاوة,02,0211,Sidi Akkacha,36.426797,1.264676,exact,osm_node,osm,"{""osm"":""node/4519721389""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"RN 19, 02009"
