id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,denomination
01-0126,مسجد سيدي سالم بن مومن مراقن في أدرار,,مسجد سيدي سالم بن مومن مراقن في أدرار,01,0101,Adrar,27.990098,-0.283701,exact,wikidata,wikidata,"{""wikidata"":""Q137853321""}",
01-0127,مسجد 5 جويلية في أدرار,,مسجد 5 جويلية في أدرار,01,0101,Adrar,27.875007,-0.308049,exact,wikidata,wikidata,"{""wikidata"":""Q137853322""}",
01-0128,مسجد المرحوم الشيخ سالم بن براهيم في أدرار,,مسجد المرحوم الشيخ سالم بن براهيم في أدرار,01,0101,Adrar,27.894247,-0.308689,exact,wikidata,wikidata,"{""wikidata"":""Q137853323""}",
01-0129,مسجد عثمان بن عفان بلغمارة بودة ادرار في بودة,,مسجد عثمان بن عفان بلغمارة بودة ادرار في بودة,01,0122,Bouda,28.026302,-0.461257,exact,wikidata,wikidata,"{""wikidata"":""Q137853527""}",
01-0130,مسجد لقصيبة في بودة,,مسجد لقصيبة في بودة,01,0122,Bouda,28.028208,-0.460517,exact,wikidata,wikidata,"{""wikidata"":""Q137853532""}",
01-0131,المسجد التاريخي بلقصيبة في إن زغمير,,المسجد التاريخي بلقصيبة في إن زغمير,01,0105,In Zghmir,27.108606,-0.125694,exact,wikidata,wikidata,"{""wikidata"":""Q137853599""}",
01-0132,مسجد محمد الكامل تيدماين في إن زغمير,,مسجد محمد الكامل تيدماين في إن زغمير,01,0105,In Zghmir,27.094351,-0.111784,exact,wikidata,wikidata,"{""wikidata"":""Q137853601""}",
01-0133,مسجد أبي بن كعب قصر الخلفي في إن زغمير,,مسجد أبي بن كعب قصر الخلفي في إن زغمير,01,0105,In Zghmir,27.088535,-0.113306,exact,wikidata,wikidata,"{""wikidata"":""Q137853602""}",
01-0134,مسجد عزي في فنوغيل,,مسجد عزي في فنوغيل,01,0114,Tamantit,27.636144,-0.30046,exact,wikidata,wikidata,"{""wikidata"":""Q137853759""}",
01-0135,مسجد الفتح ميمون في سالي,,مسجد الفتح ميمون في سالي,01,0118,Sali,26.862039,-0.00381,exact,wikidata,wikidata,"{""wikidata"":""Q137854091""}",
01-0136,Mosque Fawqani Palace Tanorc in Sali,Mosque Fawqani Palace Tanorc in Sali,,01,0118,Sali,26.883823,-0.011391,exact,wikidata,wikidata,"{""wikidata"":""Q137854092""}",
01-0137,مسجد قتادة بن نعمان 27/1,,مسجد قتادة بن نعمان 27/1,01,0113,Timekten,27.030626,1.056336,exact,wikidata,wikidata,"{""wikidata"":""Q137854108""}",
01-0138,مسجد ابوبكر الصديق في رقان,,مسجد ابوبكر الصديق في رقان,01,0104,Reggane,26.709588,0.119312,exact,wikidata,wikidata,"{""wikidata"":""Q137854160""}",
01-0139,مسجد القصبة زاوية سيدي البكري 27/0,,مسجد القصبة زاوية سيدي البكري 27/0,01,0114,Tamantit,27.796316,-0.247768,exact,wikidata,wikidata,"{""wikidata"":""Q137854411""}",
01-0140,مسجد سيدي عمر الشيخ الكنتي 27/0,,مسجد سيدي عمر الشيخ الكنتي 27/0,01,0111,Zaouiet Kounta,27.438158,-0.252341,exact,wikidata,wikidata,"{""wikidata"":""Q137854505""}",
01-0141,مسجد علي ابن طالب بالحاج 27/0,,مسجد علي ابن طالب بالحاج 27/0,01,0114,Tamantit,27.742384,-0.27276,exact,wikidata,wikidata,"{""wikidata"":""Q137854506""}",
01-0142,مسجد الزاوية البكرية القديم 27/0,,مسجد الزاوية البكرية القديم 27/0,01,0114,Tamantit,27.764333,-0.258494,exact,wikidata,wikidata,"{""wikidata"":""Q137854507""}",
01-0143,مسجد الشيخ سيدي أحمد بوتدارة 27/0,,مسجد الشيخ سيدي أحمد بوتدارة 27/0,01,0111,Zaouiet Kounta,27.410531,-0.256914,exact,wikidata,wikidata,"{""wikidata"":""Q137854508""}",
01-0144,مسجد بويحيا السفلى القصر العتيق 27/0,,مسجد بويحيا السفلى القصر العتيق 27/0,01,0111,Zaouiet Kounta,27.469774,-0.278099,exact,wikidata,wikidata,"{""wikidata"":""Q137854509""}",
01-0145,المسجد العتيق اولاد عبان 28/0,,المسجد العتيق اولاد عبان 28/0,01,0108,Tsabit,28.359469,-0.218209,exact,wikidata,wikidata,"{""wikidata"":""Q137854548""}",
01-0146,Mosquée sidi belekbir 27/0,Mosquée sidi belekbir 27/0,,01,0101,Adrar,27.87149,-0.292752,exact,wikidata,wikidata,"{""wikidata"":""Q137854584""}",
01-0147,مسجد بلال بن رباح في زاوية كنتة,,مسجد بلال بن رباح في زاوية كنتة,01,0105,In Zghmir,27.153306,-0.126355,exact,wikidata,wikidata,"{""wikidata"":""Q137854600""}",
01-0148,بلدية تيوريرين في زاوية كنتة,,بلدية تيوريرين في زاوية كنتة,01,0111,Zaouiet Kounta,27.327212,-0.215425,exact,wikidata,wikidata,"{""wikidata"":""Q137854601""}",
01-0149,مسجد عمر بن الخطاب في زاوية كنتة,,مسجد عمر بن الخطاب في زاوية كنتة,01,0111,Zaouiet Kounta,27.281865,-0.204602,exact,wikidata,wikidata,"{""wikidata"":""Q137854602""}",
01-0150,مسجد الشيخ عبد القادر الجيلاني بزاجلو 27/0,,مسجد الشيخ عبد القادر الجيلاني بزاجلو 27/0,01,0111,Zaouiet Kounta,27.272256,-0.205277,exact,wikidata,wikidata,"{""wikidata"":""Q137854603""}",
01-0151,مشروع مسجد مخلوف 27/0,,مشروع مسجد مخلوف 27/0,01,0105,In Zghmir,27.161582,-0.135067,exact,wikidata,wikidata,"{""wikidata"":""Q137854604""}",
01-0152,مسجد سيداحمد بن يوسف في أدرار,Sidi Ahmed Ibn Youcef,مسجد سيداحمد بن يوسف في أدرار,01,0101,Adrar,27.867444,-0.290521,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854658"",""osm"":""way/432377460""}",
01-0153,مسجد مولاي عبدالواحد المنصور أقصى في أدرار,,مسجد مولاي عبدالواحد المنصور أقصى في أدرار,01,0122,Bouda,27.95591,-0.43505,exact,wikidata,wikidata,"{""wikidata"":""Q137854659""}",
01-0154,حي هواوي بومدين بودة في أدرار,,حي هواوي بومدين بودة في أدرار,01,0122,Bouda,27.953069,-0.422766,exact,wikidata,wikidata,"{""wikidata"":""Q137854660""}",
01-0155,باعبد الله التحتاني في أدرار,,باعبد الله التحتاني في أدرار,01,0101,Adrar,27.857013,-0.297178,exact,wikidata,wikidata,"{""wikidata"":""Q137854661""}",
01-0156,Mosquée Khaled Ibn eloualid in Adrar,Mosquée Khaled Ibn eloualid in Adrar,,01,0101,Adrar,27.833934,-0.28682,exact,wikidata,wikidata,"{""wikidata"":""Q137854662""}",
01-0157,مسجد سلمان الفارسي في أدرار,,مسجد سلمان الفارسي في أدرار,01,0101,Adrar,27.884352,-0.302583,exact,wikidata,wikidata,"{""wikidata"":""Q137854664""}",
01-0158,اقبلي ساهل في أقبلي,,اقبلي ساهل في أقبلي,01,0112,Aoulef,26.712428,1.370952,exact,wikidata,wikidata,"{""wikidata"":""Q137854717""}",
01-0159,مسجد سيدنا عثمان بن عفان النبعة بودة في بودة,,مسجد سيدنا عثمان بن عفان النبعة بودة في بودة,01,0122,Bouda,27.959009,-0.432237,exact,wikidata,wikidata,"{""wikidata"":""Q137854939""}",
01-0160,مسجد عمر بن الخطاب رضي الله عنه لقصيبة بودة في بودة,,مسجد عمر بن الخطاب رضي الله عنه لقصيبة بودة في بودة,01,0122,Bouda,28.032954,-0.46519,exact,wikidata,wikidata,"{""wikidata"":""Q137854944""}",
01-0161,مسجد مولاي بوفارس بن حرو مكرة في فنوغيل,,مسجد مولاي بوفارس بن حرو مكرة في فنوغيل,01,0114,Tamantit,27.62728,-0.301208,exact,wikidata,wikidata,"{""wikidata"":""Q137855239""}",
01-0162,مسجد النور باعمور في فنوغيل,,مسجد النور باعمور في فنوغيل,01,0114,Tamantit,27.500344,-0.28342,exact,wikidata,wikidata,"{""wikidata"":""Q137855240""}",
01-0163,مسجد صلاة الجمعة قصر تسفاوت في فنوغيل,,مسجد صلاة الجمعة قصر تسفاوت في فنوغيل,01,0114,Tamantit,27.696226,-0.35397,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137855241"",""osm"":""node/11546130524""}",
01-0164,مسجد اولاد اعروسة 27/0,,مسجد اولاد اعروسة 27/0,01,0101,Adrar,27.8524,-0.306719,exact,wikidata,wikidata,"{""wikidata"":""Q137864715""}",
01-0165,مسجد عثمان بن عفان رضي الله عنه 27/0,,مسجد عثمان بن عفان رضي الله عنه 27/0,01,0101,Adrar,27.837449,-0.289427,exact,wikidata,wikidata,"{""wikidata"":""Q137864716""}",
01-0166,مسجد زاوية سيدي البكري 27/0,,مسجد زاوية سيدي البكري 27/0,01,0114,Tamantit,27.800819,-0.251317,exact,wikidata,wikidata,"{""wikidata"":""Q137864717""}",
01-0167,مسجد الشيخ سيد أحمد الأنصاري قصر برماتة سالي 26/0,,مسجد الشيخ سيد أحمد الأنصاري قصر برماتة سالي 26/0,01,0118,Sali,26.966917,-0.024446,exact,wikidata,wikidata,"{""wikidata"":""Q137864753""}",
01-0168,سالي مسجد الامام علي بن أبي طالب مولاي العربي في سالي,,سالي مسجد الامام علي بن أبي طالب مولاي العربي في سالي,01,0118,Sali,26.975222,-0.052546,exact,wikidata,wikidata,"{""wikidata"":""Q137864754""}",
01-0169,المدرسة القرآنية مولاي امحمد الرقاني في رقان,,المدرسة القرآنية مولاي امحمد الرقاني في رقان,01,0118,Sali,26.826315,0.028333,exact,wikidata,wikidata,"{""wikidata"":""Q137864837""}",
01-0170,مسجد عمر ابن الخطاب الشعب في رقان,,مسجد عمر ابن الخطاب الشعب في رقان,01,0104,Reggane,26.820633,0.029417,exact,wikidata,wikidata,"{""wikidata"":""Q137864838""}",
01-0171,زاوية الشيخ عبد الكريم الدباغي في رقان,,زاوية الشيخ عبد الكريم الدباغي في رقان,01,0104,Reggane,26.716756,0.173794,exact,wikidata,wikidata,"{""wikidata"":""Q137864839""}",
01-0172,مسجد نومناس 27/0,,مسجد نومناس 27/0,01,0114,Tamantit,27.647651,-0.206489,exact,wikidata,wikidata,"{""wikidata"":""Q137865026""}",
01-0173,Grande mosquée Tamentit 27/0,Grande mosquée Tamentit 27/0,,01,0114,Tamantit,27.765338,-0.262344,exact,wikidata,wikidata,"{""wikidata"":""Q137865027""}",
01-0174,Palace of the Grand Mosque Alhblh 28/0,Palace of the Grand Mosque Alhblh 28/0,,01,0108,Tsabit,28.329978,-0.228846,exact,wikidata,wikidata,"{""wikidata"":""Q137865084""}",
01-0175,مسجد الشيخ سيدي بوبكر تبركانت بلدية زاوية كنتة في زاوية كنتة,,مسجد الشيخ سيدي بوبكر تبركانت بلدية زاوية كنتة في زاوية كنتة,01,0111,Zaouiet Kounta,27.240635,-0.20684,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137865161"",""osm"":""node/11079096222""}",
01-0176,مسجد عمر بن الخطاب أولاد الحاج في زاوية كنتة,,مسجد عمر بن الخطاب أولاد الحاج في زاوية كنتة,01,0111,Zaouiet Kounta,27.256352,-0.207419,exact,wikidata,wikidata,"{""wikidata"":""Q137865163""}",
01-0177,مسجد مولاي حفيظ بتيوريرين في زاوية كنتة,,مسجد مولاي حفيظ بتيوريرين في زاوية كنتة,01,0111,Zaouiet Kounta,27.329329,-0.219902,exact,wikidata,wikidata,"{""wikidata"":""Q137865164""}",
01-0178,مسجد قصر أدرور في زاوية كنتة,,مسجد قصر أدرور في زاوية كنتة,01,0111,Zaouiet Kounta,27.317952,-0.219605,exact,wikidata,wikidata,"{""wikidata"":""Q137865166""}",
01-0179,مسجد عبد الله بن عباس زاوية كنته في زاوية كنتة,,مسجد عبد الله بن عباس زاوية كنته في زاوية كنتة,01,0111,Zaouiet Kounta,27.231299,-0.191018,exact,wikidata,wikidata,"{""wikidata"":""Q137865167""}",
01-0180,مسجد الشيخ السي حمي ببوعلي 27/0,,مسجد الشيخ السي حمي ببوعلي 27/0,01,0105,In Zghmir,27.154443,-0.133228,exact,wikidata,wikidata,"{""wikidata"":""Q137865168""}",
01-0181,مسجد علي بن ابي طالب بأظوى في زاوية كنتة,,مسجد علي بن ابي طالب بأظوى في زاوية كنتة,01,0105,In Zghmir,27.131413,-0.129176,exact,wikidata,wikidata,"{""wikidata"":""Q137865169""}",
01-0182,جامع مولاي الطاهيري في أولف,,جامع مولاي الطاهيري في أولف,01,0112,Aoulef,26.975089,1.084843,exact,wikidata,wikidata,"{""wikidata"":""Q137865202""}",
01-0183,مدرسة قرآنية في أدرار,,مدرسة قرآنية في أدرار,01,0101,Adrar,27.878643,-0.27206,exact,wikidata,wikidata,"{""wikidata"":""Q137865264""}",
01-0184,مسجد مصعب بن عمير80 حي مسكن في أدرار,,مسجد مصعب بن عمير80 حي مسكن في أدرار,01,0101,Adrar,27.867337,-0.280984,exact,wikidata,wikidata,"{""wikidata"":""Q137865265""}",
01-0185,مسجد الشيخ سيدي أحمد بن يوسف في أدرار,,مسجد الشيخ سيدي أحمد بن يوسف في أدرار,01,0101,Adrar,27.900401,-0.24522,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865266"",""osm"":""way/433470111""}",
01-0186,مسجد الصالحين في أدرار,,مسجد الصالحين في أدرار,01,0101,Adrar,27.891387,-0.273738,exact,wikidata,wikidata,"{""wikidata"":""Q137865267""}",
01-0187,Mosquée Malek ibn Anes in Adrar,Mosquée Malek ibn Anes in Adrar,مصلى تليلان,01,0101,Adrar,27.888872,-0.266942,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865268"",""osm"":""way/387349114""}",sunni
01-0188,مسجد حي في أدرار,,مسجد حي في أدرار,01,0101,Adrar,27.887612,-0.317218,exact,wikidata,wikidata,"{""wikidata"":""Q137865269""}",
01-0189,مسجد سيدنا أبي بكر الصديق رضي الله عنه في أدرار,AbouBakr Es Seddik,مسجد سيدنا أبي بكر الصديق رضي الله عنه في أدرار,01,0101,Adrar,27.871333,-0.276637,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865270"",""osm"":""way/432710661""}",
01-0190,مدرسة قرآنية لمسجد أبي موسى الأشعري في أدرار,,مدرسة قرآنية لمسجد أبي موسى الأشعري في أدرار,01,0101,Adrar,27.882706,-0.291232,exact,wikidata,wikidata,"{""wikidata"":""Q137865271""}",
01-0191,مسجد أسامة بن زيد في أدرار,,مسجد أسامة بن زيد في أدرار,01,0101,Adrar,27.887442,-0.302631,exact,wikidata,wikidata,"{""wikidata"":""Q137865272""}",
01-0192,مقر الزاوية القادرية في أدرار,,مقر الزاوية القادرية في أدرار,01,0101,Adrar,27.838646,-0.286639,exact,wikidata,wikidata,"{""wikidata"":""Q137865274""}",
01-0193,مسجد الطالب الحسن باكو في أدرار,El Hadj Mohamed,مسجد الطالب الحسن باكو في أدرار,01,0101,Adrar,27.867451,-0.299958,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865275"",""osm"":""way/432369116""}",
01-0194,مسجد الفلاح 27/0,,مسجد الفلاح 27/0,01,0114,Tamantit,27.712563,-0.273165,exact,wikidata,wikidata,"{""wikidata"":""Q137865471""}",
01-0195,المسجد الكبير بودة المنصور في بودة,grand mosqué bouda el-mansour,المسجد الكبير بودة المنصور في بودة,01,0122,Bouda,27.957309,-0.433734,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137865937"",""osm"":""node/3620532472""}",
01-0196,مسجد احمد بن الزروق ودرار بني وازل بودة في بودة,,مسجد احمد بن الزروق ودرار بني وازل بودة في بودة,01,0122,Bouda,27.96411,-0.42703,exact,wikidata,wikidata,"{""wikidata"":""Q137865938""}",
01-0197,مسجد عمر بن الخطاب تيدماين في إن زغمير,,مسجد عمر بن الخطاب تيدماين في إن زغمير,01,0105,In Zghmir,27.095726,-0.114549,exact,wikidata,wikidata,"{""wikidata"":""Q137866026""}",
01-0198,تيدماين بلدية انزجمير في إن زغمير,,تيدماين بلدية انزجمير في إن زغمير,01,0105,In Zghmir,27.092413,-0.114676,exact,wikidata,wikidata,"{""wikidata"":""Q137866032""}",
01-0199,مسجد عمر بن الخطاب وغزير الفوقاني في إن زغمير,,مسجد عمر بن الخطاب وغزير الفوقاني في إن زغمير,01,0105,In Zghmir,27.086312,-0.112882,exact,wikidata,wikidata,"{""wikidata"":""Q137866033""}",
01-0200,kasbet lahrar in Fenoughil,kasbet lahrar in Fenoughil,,01,0114,Tamantit,27.621661,-0.314855,exact,wikidata,wikidata,"{""wikidata"":""Q137866357""}",
01-0201,مسجد المنصور في فنوغيل,,مسجد المنصور في فنوغيل,01,0114,Tamantit,27.631425,-0.303304,exact,wikidata,wikidata,"{""wikidata"":""Q137866358""}",
01-0202,مسجد في فنوغيل,,مسجد في فنوغيل,01,0114,Tamantit,27.695267,-0.35418,exact,wikidata,wikidata,"{""wikidata"":""Q137866359""}",
01-0203,مسجد الحمرة في فنوغيل,,مسجد الحمرة في فنوغيل,01,0114,Tamantit,27.492899,-0.282958,exact,wikidata,wikidata,"{""wikidata"":""Q137866360""}",
01-0204,مسجد أبو بكر الصديق 27/0,,مسجد أبو بكر الصديق 27/0,01,0101,Adrar,27.927027,-0.387178,exact,wikidata,wikidata,"{""wikidata"":""Q137867141""}",
01-0205,مسجد ملوكة 27/0,,مسجد ملوكة 27/0,01,0101,Adrar,27.873429,-0.342563,exact,wikidata,wikidata,"{""wikidata"":""Q137867142""}",
